Tahun,Upah,Upah Minimum Provinsi,Garis Kemiskinan,Pengeluaran,Label,Jenis,Provinsi,Daerah,Periode
2018,1847255.5024655391,15322.268479013961,120138.00000000003,544628.0,Ekonomi Berkembang,Non-Makanan,SUMATERA UTARA,Pedesaan,September
2018,1847255.5024655391,15322.268479013961,120623.0,544628.0,Ekonomi Berkembang,Non-Makanan,SUMATERA UTARA,Pedesaan,Maret
2018,1847255.5024655391,15322.268479013961,87743.0,337487.0,Ekonomi Berkembang,Non-Makanan,SUMATERA UTARA,Perkotaan,September
2018,1847255.5024655391,15322.268479013961,93173.0,337487.0,Ekonomi Berkembang,Non-Makanan,SUMATERA UTARA,Perkotaan,Maret
2018,1847255.5024655391,15322.268479013961,104865.0,446955.0,Ekonomi Berkembang,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,September
2018,1847255.5024655391,15322.268479013961,107932.0,446955.0,Ekonomi Berkembang,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2018,1847255.5024655391,15322.268479013961,448363.0,1130828.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA UTARA,Pedesaan,September
2018,1847255.5024655391,15322.268479013961,465790.0,1130828.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA UTARA,Pedesaan,Maret
2018,1847255.5024655391,15322.268479013961,421586.0,857000.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA UTARA,Perkotaan,September
2018,1847255.5024655391,15322.268479013961,435492.0,857000.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA UTARA,Perkotaan,Maret
2018,1847255.5024655391,15322.268479013961,435970.0,1001709.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,September
2018,1847255.5024655391,15322.268479013961,451673.0,1001709.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2019,1958178.868771445,16563.269907156435,354346.0,612136.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan,September
2019,1958178.868771445,16563.269907156435,366831.0,612136.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan,Maret
2019,1958178.868771445,16563.269907156435,348030.0,533737.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Perkotaan,September
2019,1958178.868771445,16563.269907156435,367379.0,533737.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Perkotaan,Maret
2019,1958178.868771445,16563.269907156435,351215.0,576322.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,September
2019,1958178.868771445,16563.269907156435,367105.0,576322.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2019,1958178.868771445,16563.269907156435,129321.0,587371.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan,September
2019,1958178.868771445,16563.269907156435,139706.0,587371.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan,Maret
2019,1958178.868771445,16563.269907156435,97784.99999999997,369051.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Perkotaan,September
2019,1958178.868771445,16563.269907156435,103166.0,369051.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Perkotaan,Maret
2019,1958178.868771445,16563.269907156435,114907.0,487640.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,September
2019,1958178.868771445,16563.269907156435,123015.0,487640.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2019,1958178.868771445,16563.269907156435,483667.0,1199507.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan,September
2019,1958178.868771445,16563.269907156435,506538.0,1199507.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan,Maret
2019,1958178.868771445,16563.269907156435,445815.0,902788.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Perkotaan,September
2019,1958178.868771445,16563.269907156435,470545.0,902788.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Perkotaan,Maret
2019,1958178.868771445,16563.269907156435,466122.0,1063963.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,September
2019,1958178.868771445,16563.269907156435,490120.0,1063963.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2020,2218655.62944999,17984.071359984406,376919.0,643456.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan,September
2020,2218655.62944999,17984.071359984406,378679.0,643456.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan,Maret
2020,2218655.62944999,17984.071359984406,376656.0,544441.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Perkotaan,September
2020,2218655.62944999,17984.071359984406,378550.0,544441.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Perkotaan,Maret
2020,2218655.62944999,17984.071359984406,376790.0,598244.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,September
2020,2218655.62944999,17984.071359984406,378617.0,598244.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2020,2218655.62944999,17984.071359984406,141299.0,639799.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan,September
2020,2218655.62944999,17984.071359984406,141850.0,639799.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan,Maret
2020,2218655.62944999,17984.071359984406,108061.0,390593.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Perkotaan,September
2020,2218655.62944999,17984.071359984406,108091.0,390593.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Perkotaan,Maret
2020,2218655.62944999,17984.071359984406,126114.0,526007.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,September
2020,2218655.62944999,17984.071359984406,126619.0,526007.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2020,2218655.62944999,17984.071359984406,518218.0,1283255.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan,September
2020,2218655.62944999,17984.071359984406,520529.0,1283255.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan,Maret
2020,2218655.62944999,17984.071359984406,484717.0,935035.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Perkotaan,September
2020,2218655.62944999,17984.071359984406,486642.0,935035.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Perkotaan,Maret
2020,2218655.62944999,17984.071359984406,502904.0,1124252.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,September
2020,2218655.62944999,17984.071359984406,505236.0,1124252.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2021,2154778.1187539273,17984.071359984406,397996.0,630458.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan,September
2021,2154778.1187539273,17984.071359984406,409313.0,630458.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan,Maret
2021,2154778.1187539273,17984.071359984406,391979.0,579669.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Perkotaan,September
2021,2154778.1187539273,17984.071359984406,399971.0,579669.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Perkotaan,Maret
2021,2154778.1187539273,17984.071359984406,395104.0,607811.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,September
2021,2154778.1187539273,17984.071359984406,404860.0,607811.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2021,2154778.1187539273,17984.071359984406,145089.0,657135.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan,September
2021,2154778.1187539273,17984.071359984406,147124.0,657135.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan,Maret
2021,2154778.1187539273,17984.071359984406,112706.0,383019.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Perkotaan,September
2021,2154778.1187539273,17984.071359984406,114016.0,383019.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Perkotaan,Maret
2021,2154778.1187539273,17984.071359984406,130652.0,534905.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,September
2021,2154778.1187539273,17984.071359984406,132451.0,534905.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2021,2154778.1187539273,17984.071359984406,543085.0,1287593.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan,September
2021,2154778.1187539273,17984.071359984406,556437.0,1287593.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan,Maret
2021,2154778.1187539273,17984.071359984406,504685.0,962689.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Perkotaan,September
2021,2154778.1187539273,17984.071359984406,513987.0,962689.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Perkotaan,Maret
2021,2154778.1187539273,17984.071359984406,525756.0,1142716.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,September
2021,2154778.1187539273,17984.071359984406,537311.0,1142716.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2022,2105800.7617407474,18152.136472150112,431588.0,689463.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan,September
2022,2105800.7617407474,18152.136472150112,458089.0,689463.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan,Maret
2022,2105800.7617407474,18152.136472150112,415301.0,631364.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Perkotaan,September
2022,2105800.7617407474,18152.136472150112,438098.0,631364.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Perkotaan,Maret
2022,2105800.7617407474,18152.136472150112,423760.0,663926.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,September
2022,2105800.7617407474,18152.136472150112,448623.0,663926.0,Ekonomi Maju,Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2022,2105800.7617407474,18152.136472150112,151633.0,668871.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan,September
2022,2105800.7617407474,18152.136472150112,157137.0,668871.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan,Maret
2022,2105800.7617407474,18152.136472150112,118883.0,404273.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Perkotaan,September
2022,2105800.7617407474,18152.136472150112,125685.0,404273.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Perkotaan,Maret
2022,2105800.7617407474,18152.136472150112,137244.0,552569.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,September
2022,2105800.7617407474,18152.136472150112,143402.0,552569.0,Ekonomi Maju,Non-Makanan,SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2022,2105800.7617407474,18152.136472150112,583221.0,1358335.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan,September
2022,2105800.7617407474,18152.136472150112,615227.0,1358335.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan,Maret
2022,2105800.7617407474,18152.136472150112,534184.0,1035638.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Perkotaan,September
2022,2105800.7617407474,18152.136472150112,563783.0,1035638.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Perkotaan,Maret
2022,2105800.7617407474,18152.136472150112,561004.0,1216496.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,September
2022,2105800.7617407474,18152.136472150112,592025.0,1216496.0,Ekonomi Maju,Gabungan (Total),SUMATERA UTARA,Pedesaan & Perkotaan,Maret
2015,1569119.3003850589,11573.554661104337,288410.0,509609.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan,September
2015,1569119.3003850589,11573.554661104337,301356.0,509609.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan,Maret
2015,1569119.3003850589,11573.554661104337,293768.0,447944.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Perkotaan,September
2015,1569119.3003850589,11573.554661104337,313294.0,447944.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Perkotaan,Maret
2015,1569119.3003850589,11573.554661104337,291641.0,472428.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,September
2015,1569119.3003850589,11573.554661104337,308554.0,472428.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2015,1569119.3003850589,11573.554661104337,117925.0,578890.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan,September
2015,1569119.3003850589,11573.554661104337,121984.0,578890.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan,Maret
2015,1569119.3003850589,11573.554661104337,75985.0,319143.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Perkotaan,September
2015,1569119.3003850589,11573.554661104337,77884.00000000003,319143.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Perkotaan,Maret
2015,1569119.3003850589,11573.554661104337,92637.0,422275.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,September
2015,1569119.3003850589,11573.554661104337,95393.0,422275.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2015,1569119.3003850589,11573.554661104337,406335.0,1088499.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan,September
2015,1569119.3003850589,11573.554661104337,423339.0,1088499.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan,Maret
2015,1569119.3003850589,11573.554661104337,369753.0,767087.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Perkotaan,September
2015,1569119.3003850589,11573.554661104337,391178.0,767087.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Perkotaan,Maret
2015,1569119.3003850589,11573.554661104337,384278.0,894703.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan & Perkotaan,September
2015,1569119.3003850589,11573.554661104337,403947.0,894703.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2016,1840219.3187819556,12919.735407081658,312154.0,583696.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan,September
2016,1840219.3187819556,12919.735407081658,322168.0,583696.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan,Maret
2016,1840219.3187819556,12919.735407081658,332415.0,505042.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Perkotaan,September
2016,1840219.3187819556,12919.735407081658,341816.0,505042.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Perkotaan,Maret
2016,1840219.3187819556,12919.735407081658,326993.0,537236.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,September
2016,1840219.3187819556,12919.735407081658,334358.0,537236.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2016,1840219.3187819556,12919.735407081658,129368.99999999997,610624.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan,September
2016,1840219.3187819556,12919.735407081658,132506.0,610624.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan,Maret
2016,1840219.3187819556,12919.735407081658,81375.0,334953.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Perkotaan,September
2016,1840219.3187819556,12919.735407081658,83703.0,334953.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Perkotaan,Maret
2016,1840219.3187819556,12919.735407081658,98148.0,447789.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,September
2016,1840219.3187819556,12919.735407081658,103717.00000000003,447789.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2016,1840219.3187819556,12919.735407081658,441523.0,1194320.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan,September
2016,1840219.3187819556,12919.735407081658,454674.0,1194320.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan,Maret
2016,1840219.3187819556,12919.735407081658,413790.0,839995.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Perkotaan,September
2016,1840219.3187819556,12919.735407081658,425520.0,839995.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Perkotaan,Maret
2016,1840219.3187819556,12919.735407081658,425141.0,985025.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan & Perkotaan,September
2016,1840219.3187819556,12919.735407081658,438075.0,985025.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2017,2001913.5791184253,13996.527790668384,337132.0,639600.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan,September
2017,2001913.5791184253,13996.527790668384,339340.0,639600.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan,Maret
2017,2001913.5791184253,13996.527790668384,352878.0,544680.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Perkotaan,September
2017,2001913.5791184253,13996.527790668384,354771.0,544680.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Perkotaan,Maret
2017,2001913.5791184253,13996.527790668384,346896.0,584045.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,September
2017,2001913.5791184253,13996.527790668384,348429.0,584045.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2017,2001913.5791184253,13996.527790668384,135481.0,625397.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan,September
2017,2001913.5791184253,13996.527790668384,136026.0,625397.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan,Maret
2017,2001913.5791184253,13996.527790668384,86342.0,359478.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Perkotaan,September
2017,2001913.5791184253,13996.527790668384,86644.0,359478.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Perkotaan,Maret
2017,2001913.5791184253,13996.527790668384,106715.0,469758.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,September
2017,2001913.5791184253,13996.527790668384,107368.0,469758.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2017,2001913.5791184253,13996.527790668384,472614.0,1264997.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan,September
2017,2001913.5791184253,13996.527790668384,475365.0,1264997.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan,Maret
2017,2001913.5791184253,13996.527790668384,439220.0,904159.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Perkotaan,September
2017,2001913.5791184253,13996.527790668384,441415.0,904159.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Perkotaan,Maret
2017,2001913.5791184253,13996.527790668384,453611.0,1053803.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan & Perkotaan,September
2017,2001913.5791184253,13996.527790668384,455797.0,1053803.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2018,2009225.6915739141,15227.156976799857,356907.0,663365.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan,September
2018,2009225.6915739141,15227.156976799857,367319.0,663365.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan,Maret
2018,2009225.6915739141,15227.156976799857,369087.0,558783.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Perkotaan,September
2018,2009225.6915739141,15227.156976799857,370529.0,558783.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Perkotaan,Maret
2018,2009225.6915739141,15227.156976799857,364235.0,604871.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,September
2018,2009225.6915739141,15227.156976799857,369206.0,604871.0,Ekonomi Berkembang,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2018,2009225.6915739141,15227.156976799857,139235.0,705784.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan,September
2018,2009225.6915739141,15227.156976799857,140237.0,705784.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan,Maret
2018,2009225.6915739141,15227.156976799857,91162.0,416100.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Perkotaan,September
2018,2009225.6915739141,15227.156976799857,95901.0,416100.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Perkotaan,Maret
2018,2009225.6915739141,15227.156976799857,112318.99999999997,543759.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,September
2018,2009225.6915739141,15227.156976799857,116426.0,543759.0,Ekonomi Berkembang,Non-Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2018,2009225.6915739141,15227.156976799857,496142.0,1369150.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan,September
2018,2009225.6915739141,15227.156976799857,507557.0,1369150.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan,Maret
2018,2009225.6915739141,15227.156976799857,460249.0,974885.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Perkotaan,September
2018,2009225.6915739141,15227.156976799857,466430.0,974885.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Perkotaan,Maret
2018,2009225.6915739141,15227.156976799857,476554.0,1148630.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan & Perkotaan,September
2018,2009225.6915739141,15227.156976799857,485632.0,1148630.0,Ekonomi Berkembang,Gabungan (Total),SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2019,2116699.948231004,16460.46801446457,382490.0,663548.0,Ekonomi Maju,Makanan,SUMATERA BARAT,Pedesaan,September
2019,2116699.948231004,16460.46801446457,402124.0,663548.0,Ekonomi Maju,Makanan,SUMATERA BARAT,Pedesaan,Maret
2019,2116699.948231004,16460.46801446457,382217.0,561206.0,Ekonomi Maju,Makanan,SUMATERA BARAT,Perkotaan,September
2019,2116699.948231004,16460.46801446457,401904.0,561206.0,Ekonomi Maju,Makanan,SUMATERA BARAT,Perkotaan,Maret
2019,2116699.948231004,16460.46801446457,382333.0,609257.0,Ekonomi Maju,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,September
2019,2116699.948231004,16460.46801446457,402003.0,609257.0,Ekonomi Maju,Makanan,SUMATERA BARAT,Pedesaan & Perkotaan,Maret
2019,2116699.948231004,16460.46801446457,143519.0,709405.0,Ekonomi Maju,Non-Makanan,SUMATERA BARAT,Pedesaan,September
